type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,user,position,environment
CSI_DATA,901354,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-103002003,0,83,0,128,1,"[83,-80,4,0,-5,-47,-6,-47,-6,-46,-7,-44,-6,-42,-5,-40,-4,-37,-3,-34,-1,-32,2,-29,4,-25,8,-22,11,-18,14,-15,17,-11,19,-8,21,-5,23,-3,24,0,25,2,25,4,25,5,24,6,23,7,22,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-4,-9,-2,-8,1,-7,4,-5,7,-3,9,-1,12,1,14,2,16,3,18,4,19,5,20,5,21,4,21,2,20,0,20,-3,19,-6,18,-9,16,-13,14,-17,12,-22,10,-26,8,-31,5,-35,2,-40,0,-43]",giovani,unknown,unknown
CSI_DATA,901356,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102991658,0,83,0,128,1,"[83,-80,4,0,8,46,9,45,9,44,9,42,9,40,8,38,6,36,5,33,2,30,-1,27,-4,24,-7,21,-11,18,-14,15,-17,12,-20,8,-22,5,-24,3,-25,0,-26,-2,-26,-4,-26,-5,-25,-6,-24,-7,-23,-8,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,2,7,-2,6,-5,4,-8,3,-10,1,-13,0,-15,-1,-18,-2,-19,-3,-21,-3,-22,-3,-22,-2,-22,-1,-21,1,-21,4,-19,7,-18,10,-16,14,-13,18,-11,22,-8,26,-5,31,-2,35,1,39,3,42]",giovani,unknown,unknown
CSI_DATA,901358,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102981227,0,83,0,128,1,"[83,-80,4,0,8,45,8,44,9,43,9,41,9,39,8,37,7,35,5,32,3,29,-1,26,-4,23,-7,20,-10,17,-13,15,-16,12,-19,8,-21,6,-23,3,-24,1,-25,-1,-26,-2,-25,-4,-24,-6,-23,-7,-23,-7,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,7,-2,5,-4,4,-7,2,-10,1,-12,0,-15,-2,-17,-3,-19,-4,-20,-4,-21,-4,-21,-3,-21,-2,-20,1,-20,3,-19,7,-17,10,-15,13,-13,17,-10,21,-8,26,-6,30,-3,34,0,38,2,40]",giovani,unknown,unknown
CSI_DATA,901360,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102971364,0,83,0,128,1,"[83,-80,4,0,-16,4,-16,4,-16,5,-15,5,-14,4,-13,4,-13,3,-12,3,-11,2,-10,1,-9,0,-8,-2,-8,-3,-7,-4,-6,-6,-5,-7,-4,-8,-3,-9,-3,-9,-2,-10,-1,-10,-1,-10,0,-10,0,-9,0,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,1,-3,0,-3,-1,-2,-2,-2,-3,-1,-4,-1,-5,0,-6,0,-6,0,-7,0,-7,0,-8,0,-8,-1,-8,-1,-8,-2,-8,-3,-7,-4,-6,-6,-6,-7,-5,-8,-4,-10,-3,-11,-1,-13,0,-14,1,-15,2]",giovani,unknown,unknown
CSI_DATA,901362,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102962015,0,83,0,128,1,"[83,-80,4,0,16,-1,16,-1,16,-2,15,-2,14,-2,14,-1,13,-1,11,-1,10,0,9,1,8,2,7,3,5,4,4,5,3,6,2,7,1,8,0,8,-1,9,-2,9,-3,9,-3,9,-4,8,-4,8,-4,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2,2,-1,1,0,1,1,0,2,-1,3,-1,4,-2,4,-3,5,-3,6,-3,6,-3,6,-3,7,-2,7,-2,7,-1,7,0,7,2,6,3,6,5,5,7,5,8,4,10,3,12,3,13,2,14,1]",giovani,unknown,unknown
CSI_DATA,901364,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102951535,0,83,0,128,1,"[83,-80,4,0,11,-13,11,-13,10,-13,10,-13,9,-12,9,-11,8,-11,8,-10,8,-8,7,-7,7,-5,7,-3,7,-2,7,0,7,2,7,3,6,5,6,6,5,7,5,7,4,8,4,8,3,8,3,8,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,1,-3,2,-2,2,0,2,1,2,2,2,3,2,4,2,5,2,6,2,6,3,7,3,6,4,6,4,6,4,5,5,4,6,3,7,1,7,0,8,-2,9,-4,9,-6,10,-7,11,-9,11,-10]",giovani,unknown,unknown
CSI_DATA,901366,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102941935,0,83,0,128,1,"[83,-80,4,0,15,7,15,6,15,6,14,5,13,5,13,5,12,5,11,5,9,5,8,5,6,5,5,6,3,6,1,7,-1,7,-2,7,-3,7,-4,7,-5,7,-6,7,-7,7,-7,7,-8,6,-8,6,-8,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,0,1,-1,2,-2,3,-3,3,-4,4,-5,4,-6,4,-6,5,-7,5,-6,5,-6,5,-5,6,-4,6,-3,6,-2,6,0,7,2,7,4,7,5,7,7,7,9,7,11,7,13,7]",giovani,unknown,unknown
CSI_DATA,901368,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102932032,0,83,0,128,1,"[83,-80,4,0,10,-14,9,-14,9,-14,9,-13,8,-13,8,-12,7,-11,7,-10,7,-9,7,-7,7,-6,7,-4,7,-3,7,-1,7,1,7,2,7,4,6,5,6,6,6,6,5,7,5,7,5,7,4,7,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,1,-3,1,-2,2,-1,2,1,2,2,2,3,2,4,3,5,3,6,3,6,3,6,4,6,4,6,5,5,5,4,6,3,6,2,7,1,7,-1,8,-3,8,-4,9,-6,9,-8,10,-10,10,-11]",giovani,unknown,unknown
CSI_DATA,901370,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102918264,0,83,0,128,1,"[83,-80,4,0,-14,9,-14,9,-13,9,-13,9,-12,9,-11,8,-11,7,-10,6,-10,5,-9,4,-9,3,-8,1,-8,0,-8,-2,-7,-4,-7,-5,-6,-6,-6,-7,-6,-8,-5,-9,-5,-9,-4,-9,-4,-9,-3,-9,-3,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,2,-3,1,-3,0,-2,-2,-2,-3,-2,-4,-1,-5,-1,-6,-1,-7,-1,-7,-1,-8,-1,-8,-1,-8,-2,-8,-3,-8,-4,-7,-4,-6,-5,-5,-7,-4,-8,-3,-9,-2,-10,0,-11,2,-12,3,-13,5,-13,6]",giovani,unknown,unknown
CSI_DATA,901372,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102912083,0,83,0,128,1,"[83,-80,4,0,-17,-4,-17,-4,-17,-3,-16,-3,-15,-3,-14,-3,-13,-3,-12,-3,-11,-4,-10,-4,-8,-5,-7,-6,-5,-6,-4,-7,-2,-8,-1,-8,0,-9,1,-9,2,-9,3,-9,4,-9,4,-9,5,-8,5,-8,5,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,-1,-3,-1,-2,-2,-1,-2,0,-3,1,-4,2,-4,2,-5,3,-5,4,-6,4,-6,4,-7,4,-7,3,-7,3,-7,2,-7,1,-7,-1,-7,-2,-7,-4,-7,-6,-7,-8,-7,-9,-6,-11,-6,-13,-6,-14,-5]",giovani,unknown,unknown
CSI_DATA,901374,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102902023,0,83,0,128,1,"[83,-80,4,0,8,-14,8,-14,8,-14,7,-14,7,-13,7,-12,6,-12,6,-10,6,-9,6,-8,6,-6,6,-5,7,-3,7,-1,7,0,7,2,7,3,7,4,6,5,6,6,6,6,6,7,5,7,5,7,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,1,-3,2,-2,2,-1,2,0,2,2,2,3,2,4,3,5,3,5,3,6,3,6,4,6,4,5,5,5,5,4,6,3,6,2,7,0,7,-1,7,-3,8,-5,8,-7,9,-8,9,-10,9,-11]",giovani,unknown,unknown
CSI_DATA,901376,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102892016,0,83,0,128,1,"[83,-80,4,0,-46,11,-46,12,-44,12,-42,12,-41,12,-39,11,-36,9,-33,7,-30,4,-28,1,-25,-2,-23,-5,-20,-9,-17,-12,-14,-16,-11,-19,-9,-21,-6,-23,-4,-25,-2,-26,-1,-26,1,-26,2,-25,3,-24,4,-24,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,3,-8,1,-7,-1,-5,-4,-4,-7,-2,-10,-1,-13,1,-15,2,-17,2,-19,2,-20,2,-21,1,-21,0,-21,-2,-21,-5,-20,-8,-18,-11,-17,-15,-15,-20,-13,-24,-10,-27,-7,-32,-4,-36,-1,-40,2,-42,5]",giovani,unknown,unknown
CSI_DATA,901378,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102866715,0,83,0,128,1,"[83,-80,4,0,-15,-12,-15,-11,-15,-11,-15,-10,-14,-10,-13,-9,-12,-9,-11,-9,-9,-8,-8,-8,-6,-8,-5,-8,-3,-8,-1,-8,1,-8,3,-8,4,-8,5,-8,6,-8,7,-8,7,-7,8,-7,8,-7,8,-6,8,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-4,-3,-3,-3,-1,-3,0,-3,1,-3,2,-3,3,-3,4,-3,5,-3,6,-3,7,-4,7,-4,7,-4,7,-5,6,-6,5,-6,4,-7,3,-8,1,-8,-1,-9,-3,-9,-4,-10,-6,-11,-8,-11,-10,-12,-11,-13]",giovani,unknown,unknown
CSI_DATA,901380,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102866375,0,83,0,128,1,"[83,-80,4,0,1,-46,0,-46,-1,-45,-1,-43,-1,-41,0,-39,0,-36,1,-33,3,-30,5,-27,7,-24,10,-20,12,-16,15,-13,18,-9,20,-6,21,-3,22,0,23,3,24,5,24,6,23,8,22,8,21,9,20,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-9,0,-8,2,-6,5,-4,7,-2,9,1,11,3,13,5,15,6,16,7,17,8,18,7,19,7,19,5,19,3,19,0,18,-3,18,-6,17,-10,16,-14,14,-19,13,-24,11,-29,9,-34,7,-38,5,-41]",giovani,unknown,unknown
CSI_DATA,901382,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102855919,0,83,0,128,1,"[83,-80,4,0,-40,24,-40,24,-38,24,-37,24,-35,22,-33,21,-31,19,-29,16,-28,13,-26,9,-24,5,-23,1,-21,-3,-20,-7,-18,-11,-16,-15,-14,-18,-12,-21,-11,-23,-9,-24,-8,-25,-6,-25,-5,-25,-3,-24,-3,-24,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-7,6,-7,4,-7,0,-6,-3,-6,-6,-5,-9,-5,-12,-4,-15,-4,-17,-4,-19,-4,-20,-5,-21,-6,-21,-7,-20,-9,-19,-11,-17,-13,-15,-16,-12,-19,-10,-22,-6,-25,-3,-28,2,-31,6,-34,10,-36,14,-38,17]",giovani,unknown,unknown
CSI_DATA,901384,b2:1f:e7:2b:79:66,-43,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,-102849627,0,83,0,128,1,"[83,-80,4,0,36,-30,35,-30,34,-30,32,-29,31,-28,30,-26,28,-24,26,-21,25,-18,24,-14,23,-10,22,-6,21,-1,20,3,19,7,18,11,16,15,15,17,14,20,12,22,11,23,10,23,8,23,7,22,6,22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-8,6,-5,6,-2,6,1,6,4,5,7,5,10,5,13,5,15,5,17,5,18,6,19,7,19,8,18,10,17,12,15,14,12,16,9,19,6,22,3,24,-2,27,-6,29,-11,32,-15,34,-20,35,-23]",giovani,unknown,unknown
CSI_DATA,901386,b2:1f:e7:2b:79:66,-39,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,-102844436,0,83,0,128,1,"[83,-80,4,0,-12,-12,-13,-12,-12,-12,-12,-11,-12,-10,-11,-10,-10,-10,-9,-9,-8,-9,-6,-9,-5,-8,-3,-8,-2,-8,0,-8,1,-8,3,-8,4,-7,5,-7,6,-7,7,-6,7,-6,8,-5,8,-5,7,-5,7,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-3,-2,-3,-1,-3,0,-3,1,-3,2,-3,3,-3,4,-3,5,-3,6,-3,6,-3,7,-3,7,-3,6,-4,6,-4,5,-5,4,-6,3,-6,2,-7,0,-8,-2,-9,-3,-10,-5,-10,-7,-11,-8,-12,-9,-12]",giovani,unknown,unknown
CSI_DATA,901388,b2:1f:e7:2b:79:66,-39,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,-102838788,0,83,0,128,1,"[83,-80,4,0,-11,-14,-11,-14,-11,-13,-10,-13,-10,-12,-9,-11,-9,-11,-8,-10,-7,-10,-5,-9,-4,-9,-2,-8,-1,-8,1,-8,2,-7,4,-7,5,-7,6,-6,7,-6,8,-5,8,-5,8,-4,8,-4,8,-4,8,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-3,-2,-3,-1,-3,0,-3,2,-2,3,-2,4,-2,5,-2,5,-2,6,-1,7,-2,7,-2,7,-2,7,-3,6,-3,6,-4,5,-5,4,-6,3,-7,1,-8,0,-9,-2,-10,-3,-11,-5,-12,-6,-13,-7,-13]",giovani,unknown,unknown
CSI_DATA,901390,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102832029,0,83,0,128,1,"[83,-80,4,0,15,-6,15,-6,15,-6,14,-6,13,-6,12,-5,12,-5,11,-4,10,-3,9,-2,8,-1,7,1,6,2,6,3,5,5,4,6,3,7,2,8,2,8,1,9,0,9,0,9,0,9,-1,8,-1,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,2,-1,2,0,1,1,1,2,0,3,-1,4,-1,5,-2,6,-2,6,-2,7,-2,7,-1,7,-1,7,0,7,0,7,2,6,3,5,4,5,6,4,7,2,9,1,10,0,11,-1,13,-2,14,-3]",giovani,unknown,unknown
CSI_DATA,901392,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102821511,0,83,0,128,1,"[83,-80,4,0,-41,23,-41,23,-39,23,-37,23,-36,22,-34,20,-32,18,-30,16,-28,12,-26,9,-24,5,-23,1,-21,-3,-20,-7,-18,-11,-16,-15,-14,-18,-12,-21,-11,-23,-9,-24,-8,-25,-7,-25,-5,-25,-4,-24,-3,-24,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,5,-7,3,-7,0,-6,-3,-5,-7,-4,-10,-3,-13,-3,-15,-2,-18,-2,-19,-2,-21,-3,-21,-4,-21,-5,-21,-7,-20,-9,-18,-12,-16,-15,-14,-18,-11,-22,-8,-25,-4,-28,0,-31,4,-34,8,-37,12,-39,15]",giovani,unknown,unknown
CSI_DATA,901394,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102811417,0,83,0,128,1,"[83,-80,4,0,6,41,7,40,8,39,8,38,7,36,6,34,5,32,4,29,2,26,-1,24,-4,21,-6,19,-9,16,-12,13,-15,11,-18,8,-20,6,-21,3,-22,1,-23,0,-23,-2,-23,-3,-22,-4,-22,-5,-21,-6,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,6,-2,5,-5,3,-7,2,-9,0,-11,-1,-13,-3,-15,-4,-17,-5,-18,-5,-18,-5,-19,-4,-19,-3,-19,-1,-18,2,-17,5,-16,8,-14,11,-12,15,-10,19,-8,23,-6,27,-3,31,-1,34,1,37]",giovani,unknown,unknown
CSI_DATA,901396,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102790312,0,83,0,128,1,"[83,-80,4,0,-1,18,-1,18,0,18,0,17,0,16,0,15,0,14,-1,12,-2,11,-2,10,-3,9,-5,8,-6,6,-7,5,-8,3,-9,2,-9,1,-10,0,-11,-2,-11,-2,-11,-3,-11,-3,-10,-4,-10,-4,-10,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,2,-2,1,-3,0,-4,-1,-5,-1,-5,-2,-6,-3,-6,-4,-7,-5,-7,-5,-8,-5,-8,-5,-8,-4,-8,-3,-8,-2,-8,-1,-8,1,-8,2,-7,4,-7,6,-6,8,-5,10,-5,12,-4,14,-3,15]",giovani,unknown,unknown
CSI_DATA,901398,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102783344,0,83,0,128,1,"[83,-80,4,0,8,-16,7,-17,7,-16,7,-16,6,-15,6,-14,5,-13,5,-12,5,-11,5,-9,6,-8,6,-6,7,-5,7,-3,8,-1,8,0,8,2,9,3,8,4,8,4,8,5,8,5,7,6,7,6,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,2,-3,2,-2,2,-1,2,1,2,2,2,3,3,4,3,5,3,6,3,6,4,6,4,6,5,6,5,5,5,5,6,3,6,1,7,0,7,-2,8,-4,8,-6,8,-8,8,-9,9,-11,9,-13]",giovani,unknown,unknown
CSI_DATA,901400,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102767057,0,83,0,128,1,"[83,-80,4,0,-15,-12,-15,-12,-15,-11,-14,-10,-14,-10,-13,-9,-12,-9,-11,-9,-10,-9,-8,-8,-6,-8,-5,-9,-3,-8,-1,-9,0,-9,2,-9,3,-9,4,-9,5,-9,6,-8,7,-8,7,-8,7,-7,7,-7,7,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-3,-3,-3,-1,-3,0,-3,1,-3,2,-3,4,-3,5,-3,6,-3,6,-3,7,-3,7,-3,7,-4,7,-4,6,-5,5,-6,4,-7,3,-7,1,-8,0,-9,-2,-10,-4,-10,-6,-11,-8,-11,-10,-12,-11,-12]",giovani,unknown,unknown
CSI_DATA,901402,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102761272,0,83,0,128,1,"[83,-80,4,0,10,-13,10,-13,9,-13,9,-13,8,-12,8,-12,7,-11,7,-10,7,-9,7,-7,7,-6,7,-4,7,-3,7,-1,7,1,7,2,7,3,7,4,6,5,6,6,6,7,6,7,5,7,4,7,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,2,-2,2,-1,2,0,2,1,2,2,2,3,2,4,2,5,2,6,2,6,3,6,3,6,3,6,4,5,4,5,5,4,6,2,6,1,7,0,8,-2,8,-4,9,-6,10,-7,10,-9,10,-10]",giovani,unknown,unknown
CSI_DATA,901404,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102756693,0,83,0,128,1,"[83,-80,4,0,22,35,23,34,23,33,23,31,21,30,20,28,18,27,15,25,13,23,10,22,6,21,2,19,-2,18,-6,17,-9,16,-13,14,-16,13,-18,11,-20,10,-22,8,-22,7,-22,6,-22,5,-22,4,-21,3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,3,5,0,5,-3,4,-5,4,-8,4,-11,3,-13,3,-15,3,-17,3,-18,3,-19,4,-19,5,-18,6,-17,7,-16,9,-14,11,-11,13,-8,16,-5,19,-1,21,2,24,6,27,11,29,15,32,18,33]",giovani,unknown,unknown
CSI_DATA,901406,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102751574,0,83,0,128,1,"[83,-80,4,0,6,-16,5,-16,5,-16,5,-15,5,-15,4,-14,4,-13,4,-12,4,-10,5,-9,5,-8,6,-6,6,-4,6,-3,7,-1,7,1,8,2,7,3,7,4,7,5,7,5,7,6,6,6,6,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,1,-3,1,-2,2,-1,2,0,3,1,3,2,3,3,4,4,4,5,4,5,5,5,5,5,5,5,6,4,6,3,6,2,6,0,6,-1,7,-3,7,-4,7,-6,7,-8,7,-10,7,-12,7,-14]",giovani,unknown,unknown
CSI_DATA,901408,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102742068,0,83,0,128,1,"[83,-80,4,0,14,-9,14,-10,13,-10,13,-10,12,-9,11,-9,11,-8,10,-7,9,-6,8,-4,8,-3,8,-2,7,0,7,2,6,3,6,5,5,6,4,7,4,8,3,8,3,9,2,9,2,9,2,8,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,2,-2,2,-1,2,1,1,2,1,3,0,4,0,5,0,6,0,7,0,7,0,7,0,7,1,7,1,7,2,6,3,5,4,4,5,3,7,2,8,1,9,-1,10,-3,11,-4,12,-5,13,-7]",giovani,unknown,unknown
CSI_DATA,901410,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102731551,0,83,0,128,1,"[83,-80,4,0,4,46,5,46,5,44,6,43,5,41,5,38,4,36,2,33,0,30,-3,27,-6,24,-9,21,-12,17,-15,14,-18,11,-20,8,-22,5,-24,2,-25,0,-26,-2,-26,-4,-25,-5,-25,-7,-24,-8,-23,-8,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,7,-3,5,-6,3,-8,2,-11,0,-13,-2,-15,-4,-17,-5,-18,-6,-20,-6,-21,-6,-21,-5,-21,-4,-21,-2,-20,1,-20,4,-18,8,-17,12,-15,16,-13,20,-10,25,-8,30,-6,34,-3,38,-1,41]",giovani,unknown,unknown
CSI_DATA,901412,b2:1f:e7:2b:79:66,-39,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102721621,0,83,0,128,1,"[83,-80,4,0,-4,-17,-5,-16,-5,-16,-5,-16,-4,-15,-4,-14,-3,-13,-3,-12,-2,-11,-1,-10,0,-10,1,-9,2,-7,4,-7,5,-6,6,-4,7,-3,8,-3,8,-2,9,-1,9,-1,9,0,9,0,8,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-4,-1,-3,0,-3,1,-2,2,-1,3,-1,4,0,5,0,5,1,6,1,7,1,7,1,7,1,7,1,7,0,7,-1,6,-2,6,-4,5,-5,4,-6,3,-8,2,-9,1,-11,0,-13,-1,-14,-2,-15]",giovani,unknown,unknown
CSI_DATA,901414,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102711891,0,83,0,128,1,"[83,-80,4,0,10,-41,9,-41,8,-40,7,-38,7,-37,7,-35,7,-32,7,-29,8,-26,9,-23,11,-20,13,-16,14,-12,16,-9,17,-5,18,-2,19,1,20,4,20,6,20,8,20,9,19,10,18,11,17,11,16,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,2,-7,4,-5,5,-2,7,0,8,3,9,5,10,7,11,9,12,10,13,11,14,11,15,11,15,9,16,7,16,5,16,2,17,-2,17,-5,17,-9,16,-14,16,-18,15,-23,15,-28,14,-32,13,-35]",giovani,unknown,unknown
CSI_DATA,901416,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102701922,0,83,0,128,1,"[83,-80,4,0,3,-47,2,-47,1,-46,1,-44,1,-42,1,-40,1,-37,2,-34,4,-31,6,-27,8,-24,11,-20,13,-16,16,-13,18,-9,20,-5,22,-2,23,1,24,3,24,5,24,7,23,8,22,9,21,10,20,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-10,1,-8,3,-6,5,-4,8,-1,9,1,11,4,13,6,15,7,16,9,17,9,18,9,19,8,19,7,19,5,19,2,19,-2,18,-5,17,-9,16,-14,15,-19,14,-24,12,-29,10,-34,8,-38,7,-42]",giovani,unknown,unknown
CSI_DATA,901418,b2:1f:e7:2b:79:66,-43,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102691934,0,83,0,128,1,"[83,-80,4,0,45,8,45,6,44,6,43,5,41,5,39,5,36,5,33,6,29,7,25,9,21,10,18,12,14,15,10,17,6,19,2,21,-1,22,-4,23,-7,23,-9,23,-11,23,-12,22,-13,21,-13,20,-14,19,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,0,7,1,4,3,2,5,-1,7,-3,9,-6,11,-8,13,-10,14,-11,15,-12,16,-12,17,-11,18,-9,18,-8,18,-5,19,-2,19,2,18,7,18,12,18,16,17,21,16,26,15,32,13,36,12,39,11]",giovani,unknown,unknown
CSI_DATA,901420,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102665100,0,83,0,128,1,"[83,-80,4,0,16,7,16,6,16,6,15,5,15,5,14,5,13,5,12,5,10,5,8,5,7,5,5,6,3,7,2,7,0,7,-1,8,-3,8,-4,8,-5,8,-6,8,-7,8,-7,7,-7,7,-7,6,-7,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,-1,2,-2,2,-3,3,-4,3,-5,3,-6,4,-7,4,-7,4,-7,5,-7,5,-7,5,-6,6,-5,6,-4,6,-2,7,0,7,2,7,3,7,5,7,7,7,9,8,12,8,13,7]",giovani,unknown,unknown
CSI_DATA,901422,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-102659792,0,83,0,128,1,"[83,-80,4,0,32,33,33,32,33,31,32,29,31,28,28,26,26,25,23,24,20,23,16,22,11,21,7,21,3,20,-2,20,-6,20,-10,19,-13,18,-16,17,-19,16,-21,15,-22,14,-22,13,-22,11,-22,10,-22,9,-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,4,6,1,6,-2,6,-6,6,-9,6,-12,6,-14,6,-17,6,-18,6,-20,6,-20,7,-20,8,-19,9,-17,11,-16,13,-13,15,-10,17,-6,19,-2,21,3,24,7,26,12,28,17,30,22,31,26,33]",giovani,unknown,unknown
